game_id,team_id,team_tricode,is_home,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,offensive_rating,defensive_rating,net_rating,pace,pie,season
0022400621,1610612759,SAS,False,140,57,15,42,43,10,10,19,13,58,96,0.604,18,36,0.5,6,6,1.0,134.6,104.8,29.9,104.5,,2024-25
0022400077,1610612753,ORL,True,116,39,5,34,28,10,7,12,19,39,75,0.52,15,30,0.5,23,33,0.697,118.4,102.0,16.3,98.5,,2024-25
0022400077,1610612751,BKN,False,101,37,8,29,22,7,3,17,31,35,83,0.422,14,37,0.378,17,21,0.81,102.0,118.4,-16.3,98.5,,2024-25
0022401091,1610612753,ORL,True,87,32,6,26,18,10,4,14,17,30,76,0.395,7,26,0.269,20,22,0.909,93.5,102.1,-8.6,93.5,,2024-25
0022401091,1610612746,LAC,False,96,47,11,36,18,12,5,16,19,36,82,0.439,8,31,0.258,16,19,0.842,102.1,93.5,8.6,93.5,,2024-25
0022400353,1610612764,WAS,True,112,52,20,32,20,10,5,21,25,43,100,0.43,6,32,0.188,20,22,0.909,103.7,128.4,-24.7,108.5,,2024-25
0022400353,1610612763,MEM,False,140,46,12,34,34,12,8,16,20,50,96,0.521,17,43,0.395,23,29,0.793,128.4,103.7,24.7,108.5,,2024-25
0022400328,1610612761,TOR,True,92,51,12,39,24,5,7,20,16,32,90,0.356,11,45,0.244,17,20,0.85,88.5,122.9,-34.4,104.5,,2024-25
0022400328,1610612760,OKC,False,129,55,13,42,28,15,11,6,16,49,102,0.48,17,47,0.362,14,17,0.824,122.9,88.5,34.4,104.5,,2024-25
0022400881,1610612762,UTA,True,106,41,9,32,19,7,1,27,23,35,82,0.427,10,33,0.303,26,32,0.813,98.1,122.9,-24.8,108.5,,2024-25
0022400881,1610612765,DET,False,134,39,8,31,32,16,8,13,23,51,92,0.554,11,41,0.268,21,28,0.75,122.9,98.1,24.8,108.5,,2024-25
0022400797,1610612739,CLE,True,142,47,11,36,38,12,2,15,15,56,92,0.609,19,37,0.514,11,15,0.733,137.9,101.9,35.9,103.0,,2024-25
0022400797,1610612752,NYK,False,105,32,9,23,25,8,3,16,12,42,89,0.472,10,28,0.357,11,18,0.611,101.9,137.9,-35.9,103.0,,2024-25
0022400518,1610612765,DET,True,104,40,7,33,25,7,7,14,19,39,86,0.453,14,39,0.359,12,16,0.75,108.3,110.3,-2.0,96.5,,2024-25
0022400518,1610612744,GSW,False,107,49,15,34,32,9,7,15,18,41,89,0.461,15,46,0.326,10,16,0.625,110.3,108.3,2.0,96.5,,2024-25
0022400728,1610612738,BOS,True,120,40,11,29,30,2,6,14,17,46,89,0.517,16,37,0.432,12,15,0.8,125.0,132.3,-7.3,96.0,,2024-25
0022400728,1610612742,DAL,False,127,35,8,27,32,9,4,8,15,49,88,0.557,15,33,0.455,14,18,0.778,132.3,125.0,7.3,96.0,,2024-25
0022400153,1610612742,DAL,True,108,53,12,41,25,8,5,18,22,42,85,0.494,10,32,0.313,14,23,0.609,106.9,84.2,22.8,101.0,,2024-25
0022400153,1610612753,ORL,False,85,43,13,30,19,8,4,14,22,31,93,0.333,8,41,0.195,15,19,0.789,84.2,106.9,-22.8,101.0,,2024-25
0022400645,1610612756,PHX,True,119,53,12,41,23,4,4,10,11,40,90,0.444,13,40,0.325,26,28,0.929,120.2,110.1,10.1,99.0,,2024-25
0022400645,1610612764,WAS,False,109,37,5,32,28,8,5,8,17,42,90,0.467,18,41,0.439,7,9,0.778,110.1,120.2,-10.1,99.0,,2024-25
0022400147,1610612764,WAS,True,98,44,8,36,23,12,10,11,22,38,91,0.418,7,35,0.2,15,21,0.714,95.1,114.6,-19.4,103.0,,2024-25
0022400147,1610612748,MIA,False,118,65,21,44,19,6,3,13,18,43,102,0.422,15,37,0.405,17,24,0.708,114.6,95.1,19.4,103.0,,2024-25
0022400172,1610612738,BOS,True,112,47,13,34,22,5,3,12,18,38,90,0.422,19,54,0.352,17,21,0.81,116.7,122.9,-6.3,96.0,,2024-25
0022400172,1610612744,GSW,False,118,53,15,38,22,6,5,11,19,42,91,0.462,14,34,0.412,20,24,0.833,122.9,116.7,6.3,96.0,,2024-25
0022400154,1610612739,CLE,True,116,39,5,34,28,10,4,10,15,46,91,0.505,17,37,0.459,7,13,0.538,114.9,112.9,2.0,101.0,,2024-25
0022400154,1610612749,MIL,False,114,49,7,42,21,6,6,14,15,42,86,0.488,17,35,0.486,13,15,0.867,112.9,114.9,-2.0,101.0,,2024-25
0022400634,1610612750,MIN,True,133,45,18,27,38,14,4,16,14,53,95,0.558,14,30,0.467,13,15,0.867,134.3,106.1,28.2,98.5,,2024-25
0022400634,1610612743,DEN,False,104,36,14,22,32,7,3,19,13,43,88,0.489,11,32,0.344,7,13,0.538,106.1,134.3,-28.2,98.5,,2024-25
0022400119,1610612754,IND,True,135,57,16,41,33,10,5,18,26,50,104,0.481,15,38,0.395,20,24,0.833,112.5,112.8,-0.3,107.32,,2024-25
0022400119,1610612738,BOS,False,132,51,18,33,23,11,5,14,19,44,109,0.404,19,57,0.333,25,31,0.806,112.8,112.5,0.3,107.32,,2024-25
0022400994,1610612738,BOS,True,104,48,6,42,24,6,5,13,14,35,79,0.443,16,48,0.333,18,22,0.818,110.6,103.2,7.4,93.5,,2024-25
0022400994,1610612751,BKN,False,96,39,8,31,21,9,2,8,19,36,88,0.409,13,45,0.289,11,17,0.647,103.2,110.6,-7.4,93.5,,2024-25
0022400018,1610612760,OKC,True,99,53,13,40,21,6,11,10,26,36,91,0.396,10,40,0.25,17,18,0.944,103.1,86.5,16.7,96.0,,2024-25
0022400018,1610612756,PHX,False,83,50,11,39,17,6,4,14,20,22,75,0.293,9,37,0.243,30,40,0.75,86.5,103.1,-16.7,96.0,,2024-25
0022401016,1610612750,MIN,True,134,36,10,26,40,14,1,13,17,48,89,0.539,19,44,0.432,19,20,0.95,135.4,94.9,40.5,98.5,,2024-25
0022401016,1610612740,NOP,False,93,33,7,26,20,11,4,25,20,34,68,0.5,11,31,0.355,14,22,0.636,94.9,135.4,-40.5,98.5,,2024-25
0022401106,1610612738,BOS,True,103,43,19,24,24,3,6,13,17,39,87,0.448,12,43,0.279,13,16,0.813,119.8,144.2,-24.4,86.0,,2024-25
0022401106,1610612748,MIA,False,124,34,11,23,28,9,2,4,13,43,83,0.518,14,30,0.467,24,27,0.889,144.2,119.8,24.4,86.0,,2024-25
0022400441,1610612750,MIN,True,112,56,18,38,23,4,5,10,23,43,100,0.43,11,44,0.25,15,19,0.789,115.5,113.4,2.1,97.0,,2024-25
0022400441,1610612759,SAS,False,110,41,8,33,25,6,4,9,18,38,87,0.437,11,39,0.282,23,28,0.821,113.4,115.5,-2.1,97.0,,2024-25
0022400659,1610612756,PHX,True,111,39,11,28,23,10,5,17,17,40,85,0.471,22,47,0.468,9,11,0.818,116.8,113.5,3.3,95.5,,2024-25
0022400659,1610612746,LAC,False,109,42,10,32,22,12,5,15,15,41,83,0.494,10,32,0.313,17,20,0.85,113.5,116.8,-3.3,95.5,,2024-25
0022400619,1610612758,SAC,True,123,38,5,33,24,9,7,8,14,41,81,0.506,11,30,0.367,30,32,0.938,121.8,118.2,3.6,100.0,,2024-25
0022400619,1610612744,GSW,False,117,44,12,32,31,5,2,19,27,43,92,0.467,22,48,0.458,9,13,0.692,118.2,121.8,-3.6,100.0,,2024-25
0022400452,1610612760,OKC,True,113,37,9,28,25,16,2,9,13,42,89,0.472,12,36,0.333,17,23,0.739,111.9,104.0,7.9,101.0,,2024-25
0022400452,1610612750,MIN,False,105,43,10,33,21,3,7,23,18,39,79,0.494,15,38,0.395,12,12,1.0,104.0,111.9,-7.9,101.0,,2024-25
0022400272,1610612754,IND,True,115,45,12,33,31,8,3,11,18,41,86,0.477,12,27,0.444,21,27,0.778,115.0,103.0,12.0,100.0,,2024-25
0022400272,1610612764,WAS,False,103,41,8,33,24,8,5,16,19,36,79,0.456,11,35,0.314,20,25,0.8,103.0,115.0,-12.0,100.0,,2024-25
0022400808,1610612743,DEN,True,100,45,12,33,28,6,1,20,18,34,85,0.4,16,41,0.39,16,21,0.762,104.2,125.5,-21.3,97.0,,2024-25
0022400808,1610612747,LAL,False,123,39,9,30,27,15,9,8,20,43,86,0.5,16,41,0.39,21,25,0.84,125.5,104.2,21.3,97.0,,2024-25
0022400281,1610612738,BOS,True,126,47,8,39,33,10,11,11,12,45,88,0.511,22,51,0.431,14,20,0.7,127.3,95.9,31.4,98.5,,2024-25
0022400281,1610612746,LAC,False,94,44,10,34,18,8,3,13,12,39,90,0.433,7,26,0.269,9,13,0.692,95.9,127.3,-31.4,98.5,,2024-25
0022400391,1610612766,CHA,True,101,44,11,33,25,8,6,11,15,37,89,0.416,10,36,0.278,17,24,0.708,103.1,116.3,-13.3,98.0,,2024-25
0022400391,1610612745,HOU,False,114,60,21,39,23,4,8,11,16,43,99,0.434,13,42,0.31,15,19,0.789,116.3,103.1,13.3,98.0,,2024-25
0022400537,1610612747,LAL,True,125,42,8,34,34,13,4,9,10,44,90,0.489,19,48,0.396,18,24,0.75,123.8,110.1,13.7,100.0,,2024-25
0022400537,1610612759,SAS,False,109,44,9,35,30,6,5,17,18,41,88,0.466,15,38,0.395,12,14,0.857,110.1,123.8,-13.7,100.0,,2024-25
0022401107,1610612745,HOU,True,143,63,18,45,30,4,6,10,18,56,104,0.538,19,45,0.422,12,19,0.632,138.8,102.9,35.9,102.5,,2024-25
0022401107,1610612762,UTA,False,105,39,10,29,25,7,6,9,14,40,94,0.426,10,40,0.25,15,23,0.652,102.9,138.8,-35.9,102.5,,2024-25
0022400219,1610612752,NYK,True,123,40,10,30,31,7,3,15,17,48,94,0.511,15,37,0.405,12,18,0.667,118.3,120.4,-2.1,103.5,,2024-25
0022400219,1610612741,CHI,False,124,40,7,33,31,10,6,18,17,44,82,0.537,14,36,0.389,22,27,0.815,120.4,118.3,2.1,103.5,,2024-25
0022400730,1610612743,DEN,True,112,52,12,40,33,7,4,18,22,44,83,0.53,12,30,0.4,12,21,0.571,113.1,91.8,21.3,98.5,,2024-25
0022400730,1610612753,ORL,False,90,40,13,27,21,10,8,13,15,31,84,0.369,5,31,0.161,23,30,0.767,91.8,113.1,-21.3,98.5,,2024-25
0022400965,1610612743,DEN,True,131,39,9,30,30,7,5,12,15,44,85,0.518,13,31,0.419,30,38,0.789,127.2,124.8,2.4,102.0,,2024-25
0022400965,1610612747,LAL,False,126,47,19,28,32,10,2,8,25,49,105,0.467,15,40,0.375,13,16,0.813,124.8,127.2,-2.4,102.0,,2024-25
0022400882,1610612754,IND,True,115,35,5,30,34,9,6,11,19,44,86,0.512,17,42,0.405,10,10,1.0,119.8,105.2,14.6,96.5,,2024-25
0022400882,1610612745,HOU,False,102,58,24,34,22,6,0,14,14,40,98,0.408,9,30,0.3,13,26,0.5,105.2,119.8,-14.6,96.5,,2024-25
0022400274,1610612755,PHI,True,99,33,13,20,22,8,5,13,17,34,86,0.395,9,39,0.231,22,26,0.846,102.1,130.2,-28.1,96.5,,2024-25
0022400274,1610612746,LAC,False,125,44,10,34,31,9,5,17,22,47,81,0.58,12,30,0.4,19,25,0.76,130.2,102.1,28.1,96.5,,2024-25
0022400840,1610612751,BKN,True,121,46,18,28,31,7,5,14,25,38,93,0.409,23,61,0.377,22,25,0.88,121.0,129.0,-8.0,100.0,,2024-25
0022400840,1610612760,OKC,False,129,45,11,34,27,10,4,11,21,48,90,0.533,9,30,0.3,24,29,0.828,129.0,121.0,8.0,100.0,,2024-25
0022401214,1610612762,UTA,True,126,34,6,28,30,5,6,15,17,43,77,0.558,22,39,0.564,18,22,0.818,132.6,141.1,-8.4,95.0,,2024-25
0022401214,1610612756,PHX,False,134,37,9,28,36,10,7,7,18,47,89,0.528,22,45,0.489,18,20,0.9,141.1,132.6,8.4,95.0,,2024-25
0022400761,1610612760,OKC,True,137,45,10,35,29,15,8,10,20,49,95,0.516,27,55,0.491,12,16,0.75,133.0,100.0,33.0,102.0,,2024-25
0022400761,1610612740,NOP,False,101,42,12,30,19,4,4,22,14,36,82,0.439,10,27,0.37,19,28,0.679,100.0,133.0,-33.0,102.0,,2024-25
0022400566,1610612740,NOP,True,119,49,15,34,24,11,8,10,20,43,97,0.443,13,39,0.333,20,24,0.833,115.5,112.6,2.9,103.0,,2024-25
0022400566,1610612742,DAL,False,116,45,8,37,27,9,3,15,17,43,90,0.478,12,35,0.343,18,25,0.72,112.6,115.5,-2.9,103.0,,2024-25
0022400408,1610612744,GSW,True,113,44,12,32,26,2,8,12,18,41,89,0.461,18,45,0.4,13,17,0.765,118.9,121.1,-2.1,95.0,,2024-25
0022400408,1610612747,LAL,False,115,41,11,30,30,6,4,9,14,41,91,0.451,15,42,0.357,18,18,1.0,121.1,118.9,2.1,95.0,,2024-25
0022400380,1610612739,CLE,True,126,49,13,36,31,8,1,13,18,48,90,0.533,22,43,0.512,8,15,0.533,131.3,102.1,29.2,96.5,,2024-25
0022400380,1610612755,PHI,False,99,41,11,30,13,7,3,13,16,34,85,0.4,11,34,0.324,20,27,0.741,102.1,131.3,-29.2,96.5,,2024-25
0022400122,1610612748,MIA,True,107,39,7,32,27,6,3,10,17,37,81,0.457,17,40,0.425,16,24,0.667,112.6,123.4,-10.8,94.5,,2024-25
0022400122,1610612752,NYK,False,116,42,7,35,30,8,4,9,16,40,82,0.488,18,40,0.45,18,20,0.9,123.4,112.6,10.8,94.5,,2024-25
0022400044,1610612750,MIN,True,93,49,11,38,25,8,5,21,14,31,75,0.413,15,39,0.385,16,20,0.8,97.9,97.9,0.0,94.5,,2024-25
0022400044,1610612746,LAC,False,92,39,8,31,20,17,3,15,16,36,84,0.429,10,31,0.323,10,13,0.769,97.9,97.9,0.0,94.5,,2024-25
0022400058,1610612743,DEN,True,119,38,4,34,32,9,5,15,15,40,79,0.506,11,24,0.458,28,35,0.8,112.3,107.5,4.8,106.5,,2024-25
0022400058,1610612744,GSW,False,115,48,11,37,36,12,3,14,25,44,95,0.463,12,38,0.316,15,21,0.714,107.5,112.3,-4.8,106.5,,2024-25
0022400030,1610612741,CHI,True,136,41,5,36,36,8,10,19,17,49,86,0.57,19,43,0.442,19,21,0.905,125.9,111.9,14.0,108.5,,2024-25
0022400030,1610612737,ATL,False,122,42,14,28,32,11,4,11,16,49,107,0.458,10,34,0.294,14,19,0.737,111.9,125.9,-14.0,108.5,,2024-25
0022400547,1610612756,PHX,True,120,39,8,31,31,9,6,12,17,42,87,0.483,17,41,0.415,19,22,0.864,118.8,114.1,4.7,100.0,,2024-25
0022400547,1610612766,CHA,False,113,52,15,37,30,10,2,16,20,41,92,0.446,15,40,0.375,16,20,0.8,114.1,118.8,-4.7,100.0,,2024-25
0022400897,1610612749,MIL,True,137,55,8,47,29,6,4,17,9,52,89,0.584,16,35,0.457,17,19,0.895,130.5,102.9,27.6,104.5,,2024-25
0022400897,1610612742,DAL,False,107,30,5,25,30,13,3,10,13,45,98,0.459,13,39,0.333,4,10,0.4,102.9,130.5,-27.6,104.5,,2024-25
0022400142,1610612755,PHI,True,107,33,8,25,22,11,5,14,19,36,89,0.404,19,46,0.413,16,20,0.8,108.1,124.0,-15.9,99.5,,2024-25
0022400142,1610612763,MEM,False,124,52,11,41,35,9,6,16,22,48,87,0.552,12,27,0.444,16,21,0.762,124.0,108.1,15.9,99.5,,2024-25
0022400579,1610612748,MIA,True,113,41,6,35,30,2,0,8,15,45,91,0.495,9,33,0.273,14,14,1.0,111.9,134.3,-22.5,100.0,,2024-25
0022400579,1610612743,DEN,False,133,41,7,34,35,5,1,5,10,50,92,0.543,16,33,0.485,17,19,0.895,134.3,111.9,22.5,100.0,,2024-25
0022400578,1610612752,NYK,True,99,41,15,26,19,10,4,9,13,35,90,0.389,14,34,0.412,15,17,0.882,108.8,126.1,-17.3,91.5,,2024-25
0022400578,1610612750,MIN,False,116,46,11,35,23,5,2,15,16,42,79,0.532,22,40,0.55,10,14,0.714,126.1,108.8,17.3,91.5,,2024-25
0022400517,1610612739,CLE,True,132,42,16,26,31,8,3,11,11,47,89,0.528,18,45,0.4,20,25,0.8,136.1,129.9,6.2,97.0,,2024-25
0022400517,1610612761,TOR,False,126,37,9,28,34,9,2,12,17,53,89,0.596,14,31,0.452,6,13,0.462,129.9,136.1,-6.2,97.0,,2024-25
0022400085,1610612747,LAL,True,123,37,6,31,33,10,5,12,18,40,75,0.533,14,27,0.519,29,39,0.744,121.8,113.7,8.1,101.5,,2024-25
0022400085,1610612756,PHX,False,116,34,5,29,35,8,4,16,26,42,82,0.512,17,37,0.459,15,17,0.882,113.7,121.8,-8.1,101.5,,2024-25
0022400706,1610612743,DEN,True,125,46,14,32,28,7,6,5,16,46,92,0.5,12,33,0.364,21,26,0.808,133.0,118.9,14.0,94.5,,2024-25
0022400706,1610612740,NOP,False,113,41,14,27,27,5,4,10,21,38,88,0.432,18,38,0.474,19,22,0.864,118.9,133.0,-14.0,94.5,,2024-25
0022400424,1610612743,DEN,True,135,38,8,30,39,8,3,13,20,53,94,0.564,15,31,0.484,14,18,0.778,128.6,140.6,-12.0,105.5,,2024-25
0022400424,1610612739,CLE,False,149,38,9,29,40,10,7,10,17,54,96,0.563,23,48,0.479,18,22,0.818,140.6,128.6,12.0,105.5,,2024-25
0022400035,1610612764,WAS,True,108,43,5,38,27,7,3,12,18,39,91,0.429,10,37,0.27,20,31,0.645,100.0,118.7,-18.7,107.5,,2024-25
0022400035,1610612741,CHI,False,127,50,8,42,29,6,4,10,22,47,94,0.5,14,40,0.35,19,22,0.864,118.7,100.0,18.7,107.5,,2024-25
0022401023,1610612746,LAC,True,128,43,2,41,29,7,9,13,14,45,78,0.577,17,34,0.5,21,26,0.808,130.6,108.0,22.6,99.0,,2024-25
0022401023,1610612763,MEM,False,108,40,10,30,28,8,3,10,20,40,95,0.421,19,49,0.388,9,13,0.692,108.0,130.6,-22.6,99.0,,2024-25
0022400807,1610612755,PHI,True,103,43,15,28,21,8,5,13,15,36,85,0.424,10,39,0.256,21,24,0.875,109.6,112.9,-3.3,93.5,,2024-25
0022400807,1610612751,BKN,False,105,39,9,30,27,10,8,16,19,41,81,0.506,7,28,0.25,16,19,0.842,112.9,109.6,3.3,93.5,,2024-25
0022400887,1610612750,MIN,True,126,37,7,30,29,7,5,17,21,46,81,0.568,18,40,0.45,16,17,0.941,127.3,113.1,14.1,99.0,,2024-25
0022400887,1610612755,PHI,False,112,36,12,24,22,10,2,13,16,42,86,0.488,9,32,0.281,19,27,0.704,113.1,127.3,-14.1,99.0,,2024-25
0022400298,1610612762,UTA,True,103,47,21,26,25,7,5,18,17,38,90,0.422,16,43,0.372,11,18,0.611,108.4,131.2,-22.8,94.0,,2024-25
0022400298,1610612743,DEN,False,122,39,10,29,30,10,8,10,14,46,84,0.548,11,33,0.333,19,23,0.826,131.2,108.4,22.8,94.0,,2024-25
0022400781,1610612762,UTA,True,131,48,11,37,30,10,8,12,21,45,86,0.523,15,41,0.366,26,33,0.788,126.0,113.3,12.6,104.5,,2024-25
0022400781,1610612747,LAL,False,119,45,14,31,31,5,3,14,20,41,92,0.446,20,50,0.4,17,30,0.567,113.3,126.0,-12.6,104.5,,2024-25
0022400191,1610612763,MEM,True,128,50,13,37,30,10,10,17,19,46,97,0.474,14,43,0.326,22,25,0.88,121.9,99.0,22.9,105.0,,2024-25
0022400191,1610612764,WAS,False,104,41,11,30,27,14,8,18,27,38,93,0.409,9,35,0.257,19,23,0.826,99.0,121.9,-22.9,105.0,,2024-25
0022400443,1610612764,WAS,True,106,46,12,34,25,6,8,13,23,39,92,0.424,12,43,0.279,16,22,0.727,106.0,123.5,-17.5,101.0,,2024-25
0022400443,1610612752,NYK,False,126,54,15,39,34,9,2,7,19,45,98,0.459,15,44,0.341,21,25,0.84,123.5,106.0,17.5,101.0,,2024-25
0022400048,1610612747,LAL,True,93,47,8,39,25,4,6,17,18,33,73,0.452,11,38,0.289,16,21,0.762,98.9,109.8,-10.8,93.0,,2024-25
0022400048,1610612760,OKC,False,101,47,15,32,20,12,3,9,17,38,93,0.409,13,40,0.325,12,16,0.75,109.8,98.9,10.8,93.0,,2024-25
0022400301,1610612765,DET,True,96,42,10,32,22,6,5,16,19,35,91,0.385,11,40,0.275,15,18,0.833,97.0,113.3,-16.3,98.5,,2024-25
0022400301,1610612755,PHI,False,111,50,12,38,19,9,8,14,21,42,85,0.494,11,31,0.355,16,22,0.727,113.3,97.0,16.3,98.5,,2024-25
0022400647,1610612757,POR,True,108,44,13,31,21,2,6,15,27,33,81,0.407,18,40,0.45,24,28,0.857,113.7,125.5,-11.8,94.5,,2024-25
0022400647,1610612760,OKC,False,118,43,14,29,24,7,3,7,19,42,89,0.472,10,30,0.333,24,29,0.828,125.5,113.7,11.8,94.5,,2024-25
0022400746,1610612763,MEM,True,112,40,10,30,21,7,9,13,21,36,81,0.444,12,28,0.429,28,39,0.718,113.1,125.0,-11.9,99.5,,2024-25
0022400746,1610612760,OKC,False,125,55,21,34,29,5,5,8,27,45,105,0.429,18,42,0.429,17,21,0.81,125.0,113.1,11.9,99.5,,2024-25
0022400798,1610612753,ORL,True,104,50,13,37,23,7,9,12,21,36,88,0.409,9,31,0.29,23,33,0.697,103.0,102.9,0.0,101.5,,2024-25
0022400798,1610612763,MEM,False,105,53,15,38,22,7,7,14,26,38,92,0.413,7,33,0.212,22,29,0.759,102.9,103.0,0.0,101.5,,2024-25
0022400836,1610612765,DET,True,117,51,14,37,29,13,5,12,16,47,89,0.528,13,33,0.394,10,17,0.588,119.4,100.0,19.4,97.5,,2024-25
0022400836,1610612738,BOS,False,97,32,7,25,21,9,1,17,15,33,80,0.413,21,49,0.429,10,15,0.667,100.0,119.4,-19.4,97.5,,2024-25
0022400015,1610612759,SAS,True,115,40,11,29,32,6,5,13,19,43,88,0.489,17,45,0.378,12,16,0.75,118.6,123.7,-5.2,97.0,,2024-25
0022400015,1610612747,LAL,False,120,41,10,31,27,10,3,10,11,44,88,0.5,14,31,0.452,18,23,0.783,123.7,118.6,5.2,97.0,,2024-25
0022400912,1610612766,CHA,True,105,50,22,28,25,4,2,10,13,40,98,0.408,11,34,0.324,14,16,0.875,122.1,115.9,6.2,87.0,,2024-25
0022400912,1610612751,BKN,False,102,37,8,29,20,6,10,11,19,38,82,0.463,14,50,0.28,12,15,0.8,115.9,122.1,-6.2,87.0,,2024-25
0022400006,1610612762,UTA,True,112,39,12,27,32,7,3,10,17,45,92,0.489,15,38,0.395,7,9,0.778,119.1,126.3,-7.2,94.5,,2024-25
0022400006,1610612756,PHX,False,120,42,10,32,21,6,11,8,11,43,86,0.5,18,39,0.462,16,22,0.727,126.3,119.1,7.2,94.5,,2024-25
0022400571,1610612746,LAC,True,126,46,6,40,26,13,3,14,17,43,79,0.544,12,32,0.375,28,30,0.933,129.9,69.8,60.1,96.5,,2024-25
0022400571,1610612751,BKN,False,67,39,15,24,15,9,2,20,16,25,83,0.301,5,28,0.179,12,22,0.545,69.8,129.9,-60.1,96.5,,2024-25
0022400134,1610612765,DET,True,98,38,6,32,23,6,9,22,12,41,81,0.506,11,34,0.324,5,7,0.714,99.0,129.3,-30.3,99.0,,2024-25
0022400134,1610612752,NYK,False,128,45,12,33,31,16,3,9,14,52,101,0.515,18,38,0.474,6,10,0.6,129.3,99.0,30.3,99.0,,2024-25
0022400559,1610612742,DAL,True,99,30,8,22,27,14,6,12,17,38,90,0.422,9,32,0.281,14,22,0.636,99.0,119.2,-20.2,99.5,,2024-25
0022400559,1610612743,DEN,False,118,51,11,40,28,9,7,18,20,43,83,0.518,13,29,0.448,19,22,0.864,119.2,99.0,20.2,99.5,,2024-25
0022400546,1610612762,UTA,True,112,41,6,35,25,7,6,9,30,40,90,0.444,17,44,0.386,15,20,0.75,108.7,106.7,2.0,93.74,,2024-25
0022400546,1610612751,BKN,False,111,54,15,39,26,5,5,8,17,39,92,0.424,10,40,0.25,23,35,0.657,106.7,108.7,-2.0,93.74,,2024-25
0022400001,1610612738,BOS,True,116,34,6,28,28,7,5,20,12,38,75,0.507,18,45,0.4,22,27,0.815,117.2,117.0,0.2,99.5,,2024-25
0022400001,1610612737,ATL,False,117,44,19,25,35,16,2,16,17,50,99,0.505,10,32,0.313,7,13,0.538,117.0,117.2,-0.2,99.5,,2024-25
0022400116,1610612744,GSW,True,124,34,11,23,34,15,9,7,20,46,97,0.474,21,46,0.457,11,13,0.846,129.2,110.4,18.8,96.0,,2024-25
0022400116,1610612740,NOP,False,106,44,9,35,23,4,6,23,13,40,74,0.541,9,22,0.409,17,24,0.708,110.4,129.2,-18.8,96.0,,2024-25
0022401200,1610612758,SAC,True,109,43,10,33,31,6,4,11,7,46,88,0.523,14,34,0.412,3,3,1.0,121.1,108.9,12.2,90.0,,2024-25
0022401200,1610612756,PHX,False,98,37,9,28,28,6,1,11,9,40,84,0.476,15,44,0.341,3,6,0.5,108.9,121.1,-12.2,90.0,,2024-25
0022400146,1610612759,SAS,True,113,44,7,37,32,6,5,11,16,43,83,0.518,13,42,0.31,14,17,0.824,117.7,108.4,9.3,95.5,,2024-25
0022400146,1610612750,MIN,False,103,32,6,26,21,7,2,12,16,39,82,0.476,11,37,0.297,14,20,0.7,108.4,117.7,-9.3,95.5,,2024-25
0022401053,1610612755,PHI,True,114,47,13,34,22,7,5,4,15,42,98,0.429,14,46,0.304,16,20,0.8,116.3,122.7,-6.4,97.5,,2024-25
0022401053,1610612764,WAS,False,119,49,13,36,30,3,6,10,12,48,95,0.505,18,44,0.409,5,12,0.417,122.7,116.3,6.4,97.5,,2024-25
0022400334,1610612737,ATL,True,134,48,11,37,40,10,5,17,24,50,100,0.5,17,40,0.425,17,22,0.773,116.5,115.8,0.7,103.7,,2024-25
0022400334,1610612747,LAL,False,132,40,6,34,33,11,10,13,24,51,99,0.515,16,35,0.457,14,16,0.875,115.8,116.5,-0.7,103.7,,2024-25
0022400005,1610612749,MIL,True,99,47,12,35,25,16,9,16,18,38,94,0.404,16,56,0.286,7,12,0.583,100.0,86.7,13.3,98.5,,2024-25
0022400005,1610612761,TOR,False,85,54,17,37,20,11,6,21,11,30,86,0.349,9,25,0.36,16,20,0.8,86.7,100.0,-13.3,98.5,,2024-25
0022400604,1610612744,GSW,True,85,38,10,28,28,8,3,12,12,32,92,0.348,14,53,0.264,7,11,0.636,89.5,130.2,-40.7,95.5,,2024-25
0022400604,1610612738,BOS,False,125,50,8,42,33,8,9,9,8,49,92,0.533,20,48,0.417,7,8,0.875,130.2,89.5,40.7,95.5,,2024-25
0022401067,1610612765,DET,True,133,43,16,27,25,8,5,13,29,44,92,0.478,15,34,0.441,30,35,0.857,131.7,118.4,13.2,102.0,,2024-25
0022401067,1610612739,CLE,False,122,41,11,30,16,9,3,14,27,39,84,0.464,15,40,0.375,29,38,0.763,118.4,131.7,-13.2,102.0,,2024-25
0022401156,1610612753,ORL,True,96,49,12,37,23,5,3,10,9,37,91,0.407,16,45,0.356,6,8,0.75,105.5,85.4,20.1,90.0,,2024-25
0022401156,1610612738,BOS,False,76,43,9,34,20,5,5,15,11,32,82,0.39,7,40,0.175,5,6,0.833,85.4,105.5,-20.1,90.0,,2024-25
0022400932,1610612761,TOR,True,119,73,28,45,26,3,2,8,18,43,109,0.394,16,49,0.327,17,29,0.586,120.2,104.0,16.2,99.5,,2024-25
0022400932,1610612764,WAS,False,104,54,16,38,25,5,12,8,20,38,105,0.362,16,55,0.291,12,15,0.8,104.0,120.2,-16.2,99.5,,2024-25
0022400824,1610612764,WAS,True,107,37,7,30,26,7,8,24,26,35,70,0.5,13,31,0.419,24,25,0.96,112.6,103.1,9.5,95.5,,2024-25
